Code;Name;Type
16.08.15.2011;Mulia Jaya;6
16.08.15.2012;Melati Jaya;6
16.08.15.2013;Karang Mulya;6
16.08.15.2014;Wanasari;6
16.08.15.2015;Harapan Jaya;6
16.08.15.2016;Melati Agung;6
16.08.15.2017;Wana Makmur;6
16.08.15.2018;Bawang Tikar;6
16.08.15.2019;Karya Bakti;6
16.08.16;Jayapura;4
16.08.16.2001;Jayapura;6
16.08.16.2002;Bunga Mayang;6
16.08.16.2003;Way Salak;6
16.08.16.2004;Mendah;6
16.08.16.2005;Tumijaya;6
16.08.16.2006;Condong;6
16.08.16.2007;Peracak Jaya;6
16.08.16.2008;Kambang;6
16.08.17;Belitang Jaya;4
16.08.17.2001;Rejosari;6
16.08.17.2002;Sido Rejo;6
16.08.17.2003;Banjar Rejo;6
16.08.17.2004;Panca Tunggal;6
16.08.17.2005;Marga Koyo;6
16.08.17.2006;Sumber Agung;6
16.08.17.2007;Karsa Jaya;6
16.08.17.2008;Windusari;6
16.08.17.2009;Karya Makmur;6
16.08.17.2010;Giri Mulyo;6
16.08.17.2011;Madugondo;6
16.08.17.2012;Argomulyo;6
16.08.17.2013;Rejosari Jaya;6
16.08.18;Belitang Madang Raya;4
16.08.18.2001;Tugu Mulyo;6
16.08.18.2002;Bangsa Negara;6
16.08.18.2003;Tugu Harum;6
16.08.18.2004;Tulus Ayu;6
16.08.18.2005;Yosowinangun;6
16.08.18.2006;Karang Binangun;6
16.08.18.2007;Jati Mulyo I;6
16.08.18.2008;Pandan Sari I;6
16.08.18.2009;Pelita Jaya;6
16.08.18.2010;Mekar Jaya;6
16.08.18.2011;Lubuk Harjo;6
16.08.18.2012;Tanah Merah;6
16.08.18.2013;Rantau Jaya;6
16.08.18.2014;Tebing Sari Mulya;6
16.08.18.2015;Marga Cinta;6
16.08.18.2016;Karang Binangun II;6
16.08.19;Belitang Mulya;4
16.08.19.2001;Sari Guna;6
16.08.19.2002;Sido Waluyo;6
16.08.19.2003;Sugih Waras;6
16.08.19.2004;Rejo Sari;6
16.08.19.2005;Petanggan;6
16.08.19.2006;Purwodadi;6
16.08.19.2007;Sri Mulyo;6
16.08.19.2008;Ulak Buntar;6
16.08.19.2009;Sribudaya;6
16.08.19.2010;Sukoharjo;6
16.08.19.2011;Tulung Sari;6
16.08.19.2012;Mulya Sari;6
16.08.20;Buay Pemuka Bangsa Raja;4
16.08.20.2001;Sri Bunga;6
16.08.20.2002;Anyar;6
16.08.20.2003;Pandan Sari II;6
16.08.20.2004;Rawasari;6
16.08.20.2005;Surya Menang;6
16.08.20.2006;Muncak Kabau;6
16.08.20.2007;Sri Bulan;6
16.09;Kabupaten Ogan Komering Ulu Selatan;2
16.09.01;Muara Dua;4
16.09.01.1013;Batu Belang Jaya;5
16.09.01.1014;Bumi Agung;5
16.09.01.1015;Pancur Pungah;5
16.09.01.1016;Kisau;5
16.09.01.1019;Pasar Muaradua;5
16.09.01.2002;Gedung Lepihan;6
16.09.01.2003;Gunung Tiga;6
16.09.01.2004;Suka Banjar;6
16.09.01.2005;Sukaraja II;6
16.09.01.2017;Pendagan;6
16.09.01.2018;Mehanggin;6
16.09.01.2024;Pelangki;6
16.09.01.2025;Batu Belang 2;6
16.09.01.2026;Datar;6
16.09.02;Pulau Beringin;4
16.09.02.2012;Tanjung Bulan;6
16.09.02.2013;Pulau Beringin;6
16.09.02.2014;Aromantai;6
16.09.02.2015;Tanjung Kari;6
16.09.02.2016;Simpang Pancur;6
16.09.02.2017;Pagar Agung;6
16.09.02.2018;Gunung Batu;6
16.09.02.2019;Kemu;6
16.09.02.2020;Anugerah Kemu;6
16.09.02.2021;Kemu Ulu;6
16.09.02.2022;Pematang Obar;6
16.09.02.2023;Tanjung Bulan Ulu;6
16.09.02.2024;Pulau Beringin Utara;6
16.09.03;Banding Agung;4
16.09.03.1023;Bandar Agung Ranau;5
16.09.03.2020;Way Timah;6
16.09.03.2021;Sipatuhu;6
16.09.03.2022;Banding Agung;6
16.09.03.2024;Surabaya;6
16.09.03.2025;Sugih Waras;6
16.09.03.2026;Suka Negeri;6
16.09.03.2027;Rantau Nipis;6
16.09.03.2028;Air Rupik;6
16.09.03.2031;Talang Merbau;6
16.09.03.2032;Tanjung Agung;6
16.09.03.2033;Tanjung Harapan;6
16.09.03.2034;Telanai;6
16.09.03.2035;Sumber Makmur;6
16.09.03.2036;Karang Indah;6
16.09.03.2037;Tangsi Agung;6
16.09.03.2038;Penantian;6
16.09.03.2039;Suka Maju;6
16.09.03.2040;Sidodadi;6
16.09.03.2041;Sipatuhu II;6
16.09.03.2042;Terap Mulia;6
16.09.03.2043;Surabaya Timur;6
16.09.04;Muara Dua Kisam;4
16.09.04.2001;Lawang Agung;6
16.09.04.2002;Bayur Tengah;6
16.09.04.2003;Tanjung Tebat;6
16.09.04.2004;Sugihan;6
16.09.04.2005;Penyandingan;6
16.09.04.2006;Alun Dua;6
16.09.04.2007;Bandar Alam Baru;6
16.09.04.2008;Dusun Tengah;6
16.09.04.2009;Ulak Agung Ilir;6
16.09.04.2011;Gunung Gare;6
16.09.04.2018;Ulak Agung Ulu;6
16.09.04.2019;Muaradua Kisam;6
16.09.04.2020;Sukananti;6
16.09.04.2021;Pagar Dewa;6
16.09.04.2022;Tanjung Beringin;6
16.09.04.2028;Panantian;6
16.09.04.2029;Sukaraja;6
16.09.04.2040;Simpang Lubuk Dalam;6
16.09.05;Simpang;4
16.09.05.2001;Karang Agung;6
16.09.05.2007;Lubar;6
16.09.05.2008;Tanjung Sari;6
16.09.05.2009;Simpangan;6
16.09.05.2010;Bungin Campang;6
16.09.05.2029;Simpang Agung;6
16.09.05.2030;Sinar Mulyo;6
16.09.06;Buay Sandang Aji;4
16.09.06.2007;Sukarami;6
16.09.06.2008;Tanjung Raya;6
16.09.06.2010;Tanjung Menang Ilir;6
16.09.06.2011;Tanjung Menang Ulu;6
16.09.06.2012;Kenali;6
16.09.06.2013;Negeri Cahya;6
16.09.06.2014;Sukaraja I;6
16.09.06.2015;Tanjung Iman;6
16.09.06.2016;Bunga Mas;6
16.09.06.2017;Lubuk Liku;6
16.09.06.2018;Kota Karang;6
16.09.06.2019;Negeri Batin;6
16.09.06.2020;Madura;6
16.09.06.2021;Negeri Agung;6
16.09.06.2022;Gunung Terang;6
16.09.06.2023;Talang Baru;6
16.09.07;Buay Runjung;4
16.09.07.2001;Sugih Rawas;6
16.09.07.2002;Padang Sari;6
16.09.07.2003;Padang Bindu;6
16.09.07.2005;Saung Naga;6
16.09.07.2006;Negeri Batin Baru;6
16.09.07.2007;Kota Aman;6
16.09.07.2008;Belambangan;6
16.09.07.2009;Paninjauan;6
16.09.07.2018;Nagar Agung;6
16.09.07.2019;Simpang Saga;6
16.09.07.2020;Perupus Blambangan;6
16.09.07.2021;Kagelang Blambangan;6
16.09.07.2022;Sukajadi Blambangan;6
16.09.07.2023;Bedeng Blambangan;6
16.09.08;Mekakau Ilir;4
16.09.08.2001;Kota Dalam;6
16.09.08.2002;Teluk Agung;6
16.09.08.2003;Pulau Duku;6
16.09.08.2004;Tanjung Besar;6
16.09.08.2005;Sinar Marga;6
16.09.08.2006;Kota Baru;6
16.09.08.2007;Galang Tinggi;6
16.09.08.2008;Sukaraja;6
16.09.08.2009;Sri Menanti;6
16.09.08.2010;Kepayang;6
16.09.08.2011;Kemang Bandung;6
16.09.08.2012;Selabung Belimbing Jaya;6
16.09.08.2013;Bunut;6
16.09.08.2014;Air Baru;6
16.09.08.2015;Pere'an;6
16.09.09;Buay Pemaca;4
16.09.09.2001;Tanjung Durian;6
16.09.09.2002;Sipin;6
16.09.09.2003;Kota Way;6
16.09.09.2004;Talang Padang;6
16.09.09.2005;Sri Menanti;6
16.09.09.2006;Serakat Jaya;6
16.09.09.2007;Karet Jaya;6
16.09.09.2008;Danau Jaya;6
16.09.09.2009;Sumber Ringin;6
16.09.09.2010;Kembang Tinggi;6
16.09.09.2011;Sido Rahayu;6
16.09.09.2012;Sidodadi;6
16.09.09.2013;Durian Sembilan;6
16.09.09.2014;Sumber Raya;6
16.09.09.2015;Sinar Napalan;6
16.09.09.2016;Tanjung Jaya;6
16.09.09.2017;Sinar Baru;6
16.09.09.2018;Mekar Jaya;6
16.09.09.2019;Tanjung Sari;6
16.09.09.2020;Tanjung Baru;6
16.09.09.2021;Air Kelian;6
16.09.09.2022;Tanjung Menang;6
16.09.10;Kisam Tinggi;4
16.09.10.2001;Balayan;6
16.09.10.2002;Berasang;6
16.09.10.2003;Tebat Gabus;6
16.09.10.2004;Padang Lay;6
16.09.10.2005;Danau Rata;6
16.09.10.2006;Pajar Bulan;6
16.09.10.2007;Bandar Alam Lama;6
16.09.10.2008;Muara Payang;6
16.09.10.2009;Siring Agung;6
16.09.10.2010;Kota Padang;6
16.09.10.2011;Padang Bindu;6
16.09.10.2012;Tenang;6
16.09.10.2013;Gunung Megang;6
16.09.10.2014;Ulak Pandan;6
16.09.10.2015;Pulau Panggung;6
16.09.10.2016;Simpang Tiga;6
16.09.10.2017;Simpang Empat;6
16.09.10.2018;Singa Laga;6
16.09.10.2019;Air Alun;6
16.09.11;Kisam Ilir;4
16.09.11.2001;Pius;6
16.09.11.2002;Pengandonan;6
16.09.11.2003;Siring Alam;6
16.09.11.2004;Simpang Campang;6
16.09.11.2005;Pulau Kemiling;6
16.09.11.2006;Keban Agung;6
16.09.11.2007;Muara Sindang;6
16.09.11.2008;Campang Jaya;6
16.09.11.2009;Tanjung Jati;6
16.09.12;Buay Pematang Ribu Ranau Tengah;4
16.09.12.1013;Simpang Sender;5
16.09.12.2001;Tanjung Kemala;6
16.09.12.2002;Sukamarga;6
16.09.12.2003;Subik;6
16.09.12.2004;Jepara;6
16.09.12.2005;Hangkusa;6
16.09.12.2006;Sukarami;6
16.09.12.2007;Padang Ratu;6
16.09.12.2008;Tanjung Setia;6
16.09.12.2009;Gedung Baru;6
16.09.12.2010;Tanjung Sari;6
16.09.12.2011;Suka Bumi;6
16.09.12.2012;Sumber Mulia;6
16.09.12.2014;Way Relai;6
16.09.12.2015;Tanjung Baru Ranau;6
16.09.12.2016;Simpang Sender Selatan;6
16.09.12.2017;Simpang Sender Utara;6
16.09.12.2018;Simpang Sender Timur;6
16.09.12.2019;Simpang Sender Tengah;6
16.09.12.2020;Sumber Jaya;6
16.09.12.2021;Pakhda Suka;6
16.09.12.2022;Serumpun Jaya;6
16.09.13;Warkuk Ranau Selatan;4
16.09.13.2001;Sukajaya;6
16.09.13.2002;Kota Batu;6
16.09.13.2003;Pagar Dewa;6
16.09.13.2004;Tanjung Jati;6
16.09.13.2005;Gunung Aji;6
16.09.13.2006;Pilla;6
16.09.13.2007;Gunung Raya;6
16.09.13.2008;Remanam Jaya;6
16.09.13.2009;Kiwis Raya;6
16.09.13.2010;Segigok Raya;6
16.09.13.2011;Bumi Agung;6
16.09.13.2012;Mekar Sari;6
16.09.13.2013;Bedeng Tiga;6
16.09.13.2014;Gedung Ranau;6
16.09.13.2015;Tanjung Baru;6
16.09.13.2016;Way Wangi Seminung;6
16.09.14;Runjung Agung;4
16.09.14.2001;Merpang;6
16.09.14.2002;Tanjung Kurung;6
16.09.14.2003;Air Baru;6
16.09.14.2004;Penanggungan;6
16.09.14.2005;Bumi Genap;6
16.09.14.2006;Gedung Nyawa;6
16.09.14.2007;Gedung Wani;6
16.09.14.2008;Sura;6
16.09.14.2009;Karang Endah;6
16.09.15;Sungai Are;4
16.09.15.2001;Pulau Kemuning;6
16.09.15.2002;Guntung Jaya;6
16.09.15.2003;Tanah Pilih;6
16.09.15.2004;Ujan Mas;6
16.09.15.2005;Pecah Pinggan;6
16.09.15.2006;Cukoh Nau;6
16.09.15.2007;Simpang Luas;6
16.09.15.2008;Sedau Jaya;6
16.09.15.2009;Sebaja;6
16.09.16;Sindang Danau;4
16.09.16.2001;Tanjung Harapan;6
16.09.16.2002;Muara Sindang Ilir;6
16.09.16.2003;Muara Sindang Tengah;6
16.09.16.2004;Pematang Danau;6
16.09.16.2005;Ulu Danau;6
16.09.16.2006;Tebat Layang;6
16.09.16.2007;Watas;6
16.09.17;Buana Pemaca;4
16.09.17.2001;Tekana;6
16.09.17.2002;Tanjung Beringin;6
16.09.17.2003;Bandar;6
16.09.17.2004;Jagaraga;6
16.09.17.2005;Damarpura;6
16.09.17.2006;Tunas Jaya;6
16.09.17.2007;Sinar Danau;6
16.09.17.2008;Gemiung;6
16.09.18;Tiga Dihaji;4
16.09.18.2001;Peninggiran;6
16.09.18.2002;Kuripan;6
16.09.18.2003;Surabaya;6
16.09.18.2004;Sukarena;6
16.09.18.2005;Karang Pendeta;6
16.09.18.2006;Kota Agung;6
16.09.18.2007;Sukabumi;6
16.09.18.2008;Kuripan II;6
16.09.19;Buay Rawan;4
16.09.19.2001;Rantau Panjang;6
16.09.19.2002;Sukajaya;6
16.09.19.2003;Banjar Agung;6
16.09.19.2004;Ruos;6
16.09.19.2005;Gunung Cahya;6
16.09.19.2006;Bumi Jaya;6
16.09.19.2007;Bendi;6
16.09.19.2008;Pekuolan;6
16.09.19.2009;Pelawi;6
16.09.19.2011;Majar;6
16.09.19.2012;Bumi Agung Jaya;6
16.10;Kabupaten Ogan Ilir;2
16.10.01;Muara Kuang;4
16.10.01.1011;Muara Kuang;5
16.10.01.2005;Munggu;6
16.10.01.2006;Seri Menanti;6
16.10.01.2007;Rantau Sialang;6
16.10.01.2008;Kuang Anyar;6
16.10.01.2009;Kasah;6
16.10.01.2012;Tanabang Ulu;6
16.10.01.2013;Seri Kembang;6
16.10.01.2014;Nagasari;6
16.10.01.2015;Suka Cinta;6
16.10.01.2016;Kelampadu;6
16.10.01.2029;Sukajadi;6
16.10.01.2030;Ramakasih;6
16.10.01.2031;Tanabang Ilir;6
16.10.02;Tanjung Batu;4
16.10.02.1017;Tanjung Batu;5
16.10.02.1037;Tanjung Batu Timur;5
16.10.02.2010;Seri Bandung;6
16.10.02.2011;Seri Tanjung;6
16.10.02.2012;Tanjung Tambak;6
16.10.02.2013;Senuro Timur;6
16.10.02.2014;Tanjung Baru Petai;6
16.10.02.2015;Tanjung Batu Seberang;6
16.10.02.2016;Pajar Bulan;6
16.10.02.2018;Tanjung Atap;6
16.10.02.2019;Tanjung Pinang I;6
16.10.02.2020;Limbang Jaya I;6
16.10.02.2021;Tanjung Laut;6
16.10.02.2026;Burai;6
16.10.02.2027;Sentul;6
16.10.02.2031;Bangun Jaya;6
16.10.02.2032;Tanjung Tambak Baru;6
16.10.02.2033;Limbang Jaya II;6
16.10.02.2034;Senuro Barat;6
16.10.02.2035;Tanjung Pinang II;6
16.10.02.2036;Tanjung Atap Barat;6
16.10.03;Tanjung Raja;4
16.10.03.1001;Tanjung Raja;5
16.10.03.1027;Tanjung Raja Barat;5
16.10.03.1028;Tanjung Raja Utara;5
16.10.03.1035;Tanjung Raja Timur;5
16.10.03.2002;Suka Pindah;6
16.10.03.2007;Tanjung Temiang;6
16.10.03.2008;Seri Dalam;6
16.10.03.2018;Kerinjing;6
16.10.03.2019;Ulak Kerbau Baru;6
16.10.03.2020;Ulak Kerbau Lama;6
16.10.03.2021;Tanjung Agas;6
16.10.03.2022;Siring Alam;6
16.10.03.2023;Talang Balai Baru I;6
16.10.03.2024;Talang Balai Lama;6
16.10.03.2030;Skonjing;6
16.10.03.2031;Tanjung Raja Selatan;6
16.10.03.2032;Belanti;6
16.10.03.2033;Tanjung Harapan;6
16.10.03.2034;Talang Balai Baru II;6
16.10.04;Indralaya;4
16.10.04.1030;Indralaya Raya;5
16.10.04.1031;Indralaya Indah;5
16.10.04.1032;Indralaya Mulia;5
16.10.04.2005;Lubuk Sakti;6
16.10.04.2006;Tanjung Gelam;6
16.10.04.2007;Tanjung Agung;6
16.10.04.2008;Tanjung Sejaro;6
16.10.04.2009;Sakatiga Seberang;6
16.10.04.2010;Muara P. Ulu;6
16.10.04.2012;Tanjung Seteko;6
16.10.04.2013;Saka Tiga;6
16.10.04.2014;Ulak Banding;6
16.10.04.2015;Muara P. Ilir;6
16.10.04.2016;Talang Aur;6
16.10.04.2017;Ulak Bedil;6
16.10.04.2018;Penyandingan;6
16.10.04.2019;Sudimampir;6
16.10.04.2027;Ulak Segelung;6
16.10.04.2028;Sejaro Sakti;6
16.10.04.2029;Tunas Aur;6
16.10.05;Pemulutan;4
16.10.05.2015;Aurstanding;6
16.10.05.2016;Sukarami;6
16.10.05.2017;Muara Dua;6
16.10.05.2018;Palu;6
16.10.05.2019;Teluk Kecapi;6
16.10.05.2020;Pelabuhan Dalam;6
16.10.05.2021;Pemulutan Ulu;6
16.10.05.2022;Pemulutan Ilir;6
16.10.05.2023;Sungai Rasau;6
16.10.05.2024;Ibul Besar I;6
16.10.05.2025;Pegayut;6
16.10.05.2029;S. Pelabuhan Dlm;6
16.10.05.2030;Ibul Besar II;6
16.10.05.2031;Ibul Besar III;6
16.10.05.2032;Mekar Jaya;6
16.10.05.2033;Kedukan Bujang;6
16.10.05.2034;Rawa Jaya;6
16.10.05.2035;Babatan Saudagar;6
16.10.05.2036;Tanjung Pasir;6
16.10.05.2037;Harapan;6
16.10.05.2038;Pipa Putih;6
16.10.05.2039;Sungai Buaya;6
16.10.05.2040;Muara Baru;6
16.10.05.2041;Sembadak;6
16.10.05.2042;Lebung Jangkar;6
16.10.06;Rantau Alai;4
16.10.06.2006;Sirah Pulau Kilip;6
16.10.06.2011;Kelampaian;6
16.10.06.2012;Sukananti;6
16.10.06.2013;Sukamarga;6
16.10.06.2014;Rantau Alai;6
16.10.06.2015;Kerta Bayang;6
16.10.06.2016;Tanjung Mas;6
16.10.06.2017;Talang Sari;6
16.10.06.2018;Lebung Bandung;6
16.10.06.2020;Sanding Marga;6
16.10.06.2021;Sukamaju;6
16.10.06.2022;Mekar Sari;6
16.10.06.2023;Sukananti Baru;6
16.10.07;Indralaya Utara;4
16.10.07.1016;Timbangan;5
16.10.07.2001;Tanjung Pering;6
16.10.07.2002;Bakung;6
16.10.07.2003;Lorok;6
16.10.07.2004;Parit;6
16.10.07.2005;Payakabung;6
16.10.07.2006;Sungai Rambutan;6
16.10.07.2007;Purna Jaya;6
16.10.07.2008;Soak Batok;6
16.10.07.2009;Tanjung Baru;6
16.10.07.2010;Tanjung Pule;6
16.10.07.2011;Permata Baru;6
16.10.07.2012;Suka Mulia;6
16.10.07.2013;Pulau Kabai;6
16.10.07.2014;Pulau Semambu;6
16.10.07.2015;Palem Raya;6
16.10.08;Indralaya Selatan;4
16.10.08.2001;Mandi Angin;6
16.10.08.2002;Tanjung Lubuk;6
16.10.08.2003;Tebing Gerinting Selatan;6
16.10.08.2004;Arisan Gading;6
16.10.08.2005;Tanjung Dayang Selatan;6
16.10.08.2006;Beti;6
16.10.08.2007;Meranjat I;6
16.10.08.2008;Meranjat Ilir;6
16.10.08.2009;Meranjat II;6
16.10.08.2010;Sukaraja Lama;6
16.10.08.2011;Sukaraja Baru;6
16.10.08.2012;Tebing Gerinting Utara;6
16.10.08.2013;Tanjung Dayang Utara;6
16.10.08.2014;Meranjat III;6
16.10.09;Pemulutan Selatan;4
16.10.09.2001;Pematang Bangsal;6
16.10.09.2002;Maya Pati;6
16.10.09.2003;Sungai Lebung;6
16.10.09.2005;Kapuk;6
16.10.09.2006;Ulak Aurstanding;6
16.10.09.2007;Maju Jaya;6
16.10.09.2008;Naikan Tembakang;6
16.10.09.2009;Segayam;6
16.10.09.2010;Cahaya Marga;6
16.10.09.2011;S. Lebung Ulu;6
16.10.09.2012;Sungai Keli;6
16.10.09.2013;Lebak Pering;6
16.10.09.2014;Sungai Ondok;6
16.10.09.2015;Harimau Tandang;6
16.10.09.2016;Pematang Bungur;6
16.10.10;Pemulutan Barat;4
16.10.10.2001;Suka Merindu;6
16.10.10.2002;Sarang Lang;6
16.10.10.2003;Kamal;6
16.10.10.2004;Pulau Negara;6
16.10.10.2005;Talang Pangeran Ulu;6
16.10.10.2006;Ulak Kembahang I;6
16.10.10.2007;Ulak Petangisan;6
16.10.10.2008;Sribanding;6
16.10.10.2009;Ulak Kembahang II;6
16.10.10.2010;Talang Pangeran Ilir;6
16.10.10.2011;Arisan Jaya;6
16.10.11;Rantau Panjang;4
16.10.11.2001;Kotadaro I;6
16.10.11.2002;Ketapang I;6
16.10.11.2003;Rantau Panjang Ilir;6
16.10.11.2004;Jagaraja;6
16.10.11.2005;Jagalano;6
16.10.11.2006;Sejangko I;6
16.10.11.2007;Kota Daro II;6
16.10.11.2008;Sungai Rotan;6
16.10.11.2009;Rantau Panjang Ulu;6
16.10.11.2010;Ketapang II;6
16.10.11.2011;Sejangko II;6
16.10.11.2012;Arisan Deras;6
16.10.12;Sungai Pinang;4
16.10.12.1007;Sungai Pinang;5
16.10.12.2001;Serijabo;6
16.10.12.2002;Sungai Pinang II;6
16.10.12.2003;Talang Dukun;6
16.10.12.2004;Tanjung Serian;6
16.10.12.2005;Penyandingan;6
16.10.12.2006;Sungai Pinang III;6
16.10.12.2008;Pinang Jaya;6
16.10.12.2009;Sungai Pinang I;6
16.10.12.2010;Pinang Mas;6
16.10.12.2011;S. Pinang Lagati;6
16.10.12.2012;S. Pinang Nibung;6
16.10.12.2013;Seri Jabo Baru;6
16.10.13;Kandis;4
16.10.13.2001;Lubuk Rukam;6
16.10.13.2002;Tanjung Alai;6
16.10.13.2003;Kandis I;6
16.10.13.2004;Kumbang Ulu;6
16.10.13.2005;Kumbang Ilir;6
16.10.13.2006;Miji;6
16.10.13.2007;Santapan Barat;6
16.10.13.2008;Pandan Arang;6
16.10.13.2009;Muara Kumbang;6
16.10.13.2010;Kandis II;6
16.10.13.2011;Santapan Timur;6
16.10.13.2012;Lubuk Segonang;6
16.10.14;Rambang Kuang;4
16.10.14.2001;Ibul Dalam;6
16.10.14.2002;Beringin Dalam;6
16.10.14.2003;Kuang Dalam Barat;6
16.10.14.2004;Lubuk Tunggal;6
16.10.14.2005;Ulak Segara;6
16.10.14.2006;Tanjung Bulan;6
16.10.14.2007;Tambang Rambang;6
16.10.14.2008;Sukananti;6
16.10.14.2009;Kayu Ara;6
16.10.14.2010;Tanjung Miring;6
16.10.14.2011;Sunur;6
16.10.14.2012;Kuang Dalam Timur;6
16.10.14.2013;Tangai;6
16.10.15;Lubuk Keliat;4
16.10.15.2001;Ulak Kembahang;6
16.10.15.2002;Lubuk Keliat;6
16.10.15.2003;Embacang;6
16.10.15.2004;Kasih Raja;6
16.10.15.2005;Talang Tengah Darat;6
16.10.15.2006;Betung II;6
16.10.15.2007;Ketiau;6
16.10.15.2008;Payalingkung;6
16.10.15.2009;Betung I;6
16.10.15.2010;Talang Tengah Laut;6
16.10.16;Payaraman;4
16.10.16.1012;Payaraman Barat;5
16.10.16.1013;Payaraman Timur;5
16.10.16.2001;Tebedak I;6
16.10.16.2002;Lubuk Bandung;6
16.10.16.2003;Talang Seleman;6
16.10.16.2004;Tebedak II;6
16.10.16.2005;Tanjung lalang;6
16.10.16.2006;Seri Kembang I;6
16.10.16.2007;Rengas I;6
16.10.16.2008;Paya Besar;6
16.10.16.2009;Rengas II;6
16.10.16.2010;Seri Kembang II;6
16.10.16.2011;Seri Kembang III;6
16.11;Kabupaten Empat Lawang;2
16.11.01;Muara Pinang;4
16.11.01.2001;Batu Jungul;6
16.11.01.2002;Suka Dana;6
16.11.01.2003;Padang Burnai;6
16.11.01.2004;Belimbing;6
16.11.01.2005;Tanjung Kurung;6
16.11.01.2006;Muara Pinang Baru;6
16.11.01.2007;Lubuk Tanjung;6
16.11.01.2008;Talang Baru;6
16.11.01.2009;Sapa Panjang;6
16.11.01.2010;Muara Pinang Lama;6
16.11.01.2011;Tanjung Tawang;6
16.11.01.2012;Gedung Agung;6
16.11.01.2013;Pajar Menang;6
16.11.01.2014;Niur;6
16.11.01.2015;Muara Semah;6
16.11.01.2016;Talang Benteng;6
16.11.01.2017;Lubuk Ulak;6
16.11.01.2018;Batu Galang;6
16.11.01.2019;Muara Timbuk;6
16.11.01.2020;Seleman Ilir;6
16.11.01.2021;Seleman Ulu;6
16.11.01.2022;Sawah;6
16.11.02;Pendopo;4
16.11.02.1018;Beruge Ilir;5
16.11.02.1030;Pendopo;5
16.11.02.1031;Pagar Tengah;5
16.11.02.2001;Jarakan;6
16.11.02.2002;Bandar Agung;6
16.11.02.2003;Lubuk Sepang;6
16.11.02.2004;Lubuk Layang;6
16.11.02.2005;Nanjungan;6
16.11.02.2006;Tanjung Eran;6
16.11.02.2007;Tanjung Raman;6
16.11.02.2020;Bayau;6
16.11.02.2022;Gn. Meraksa Baru;6
16.11.02.2023;Landur;6
16.11.02.2024;Muara Karang;6
16.11.02.2025;Sarang Bulan;6
16.11.02.2026;Tanjung Baru;6
16.11.02.2027;Batu Cawang;6
16.11.02.2028;Manggilan;6
16.11.02.2029;Gn Merakasa Lama;6
16.11.03;Ulu Musi;4
16.11.03.2001;Air Kelinsar;6
16.11.03.2002;Talang Bengkulu;6
16.11.03.2003;Kunduran;6
16.11.03.2004;Simpang Perigi;6
16.11.03.2005;Muara Kalangan;6
16.11.03.2006;Batu Lintang;6
16.11.03.2007;Padang Tepong;6
16.11.03.2008;Muara Betung;6
16.11.03.2009;Lb. Puding Baru;6
16.11.03.2010;Pulau Kemang;6
16.11.03.2011;Lb. Puding Lama;6
16.11.03.2012;Batu Bidung;6
16.11.03.2024;Tanjung Agung;6
16.11.03.2025;Galang;6
16.11.04;Tebing Tinggi;4
16.11.04.1010;Kupang;5
16.11.04.1013;Tanjungkupang;5
16.11.04.1014;Tanjung Makmur;5
16.11.04.1017;Ps. Tebing Tinggi;5
16.11.04.1033;Jaya Loka;5
16.11.04.1036;Kelumpang Jaya;5
16.11.04.2001;Ujung Alih;6
16.11.04.2002;Lb. Gelanggang;6
16.11.04.2003;Ulak Mengkudu;6
16.11.04.2004;Batu Pance;6
16.11.04.2005;Aur Gading;6
16.11.04.2006;Terusan Lama;6
16.11.04.2007;Terusan Baru;6
16.11.04.2008;Rantau Tenang;6
16.11.04.2009;Seguring Kecil;6
16.11.04.2011;Kemang Manis;6
16.11.04.2012;Lampar Baru;6
16.11.04.2021;Kota Gading;6
16.11.04.2022;Batu Raja Baru;6
16.11.04.2023;Batu Raja Lama;6
16.11.04.2024;Sugi Waras;6
16.11.04.2027;Mekar Jaya;6
16.11.04.2030;Fajar Bakti;6
16.11.04.2032;Pancur Mas;6
16.11.04.2034;Makarti Jaya;6
16.11.04.2035;Tanjung Kupang Baru;6
16.11.05;Lintang Kanan;4
16.11.05.2001;Umo Jati;6
16.11.05.2002;Tanjung Jati;6
16.11.05.2003;Pagar Jati;6
16.11.05.2004;Nibung;6
16.11.05.2005;Batu Ampar;6
16.11.05.2006;Karang Tanding;6
16.11.05.2007;Lubuk Cik;6
16.11.05.2008;Rantau Kasai;6
16.11.05.2009;Suka Rami;6
16.11.05.2010;Rantau Alih;6
16.11.05.2011;Tanjung Alam;6
16.11.05.2012;Lesung Batu;6
16.11.05.2013;Babatan;6
16.11.05.2014;Muara Danau;6
16.11.05.2015;Endalo;6
16.11.05.2016;Lubuk Tapang;6
16.11.06;Talang Padang;4
16.11.06.2001;Karang Are;6
16.11.06.2002;Padang Titiran;6
16.11.06.2003;Kembahang Lama;6
16.11.06.2004;Pasar Tl. Padang;6
16.11.06.2005;Macang Manis;6
16.11.06.2006;Lubuk Buntak;6
16.11.06.2007;Talang Durian;6
16.11.06.2008;Talang Padang;6
16.11.06.2009;Kembahang Baru;6
16.11.06.2010;Canggu;6
16.11.06.2011;Remantai;6
16.11.06.2012;Ulak Dabuk;6
16.11.06.2013;Lampar Baru;6
16.11.07;Pasemah Air Keruh;4
16.11.07.2001;Talang Padang;6
16.11.07.2002;Tanjung Beringin;6
16.11.07.2003;Penantian;6
